<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.29	20:00:00	41386.5	41450.8	41365.4	41370.5	2536	0	73
2024.08.30	00:00:00	41371.0	41408.8	41339.2	41387.4	2355	0	74
2024.08.30	04:00:00	41388.0	41449.4	41373.5	41436.7	2791	0	73
2024.08.30	08:00:00	41436.1	41482.8	41418.8	41464.6	3569	0	71
2024.08.30	12:00:00	41465.0	41531.2	41244.7	41285.6	26123	0	71
2024.08.30	16:00:00	41283.8	41608.8	41166.6	41570.5	19331	0	71
2024.09.01	20:00:00	41586.7	41607.1	41579.3	41586.3	897	0	77
2024.09.02	00:00:00	41585.5	41614.8	41569.6	41582.9	1629	0	73
2024.09.02	04:00:00	41581.6	41601.9	41468.0	41526.6	2620	0	73
2024.09.02	08:00:00	41527.7	41581.0	41507.6	41568.1	2466	0	72
2024.09.02	12:00:00	41568.0	41614.0	41518.7	41582.1	3698	0	69
2024.09.02	16:00:00	41582.1	41598.5	41562.7	41597.8	633	0	73
2024.09.02	20:00:00	41600.4	41609.9	41522.5	41544.9	1286	0	76
2024.09.03	00:00:00	41545.8	41575.1	41504.6	41539.5	2053	0	73
2024.09.03	04:00:00	41539.5	41579.6	41517.7	41568.8	2657	0	73
2024.09.03	08:00:00	41569.4	41573.0	41377.7	41404.0	6035	0	73
2024.09.03	12:00:00	41404.0	41485.8	41096.5	41156.8	31975	0	70
2024.09.03	16:00:00	41155.8	41205.5	40823.5	40983.4	23805	0	70
2024.09.03	20:00:00	40987.4	41002.7	40931.3	40961.7	4343	0	74
2024.09.04	00:00:00	40963.6	40994.9	40825.3	40856.7	6972	0	75
2024.09.04	04:00:00	40857.7	40941.7	40816.7	40923.4	6556	0	74
2024.09.04	08:00:00	40924.0	40962.6	40871.7	40906.7	5902	0	72
2024.09.04	12:00:00	40907.5	41224.6	40900.8	41043.5	25473	0	70
2024.09.04	16:00:00	41042.6	41081.9	40886.9	41011.5	20075	0	73
2024.09.04	20:00:00	41006.5	41028.8	40940.3	40987.9	3176	0	76
2024.09.05	00:00:00	40986.4	41070.0	40984.3	40994.1	3802	0	72
2024.09.05	04:00:00	40992.6	41089.6	40950.6	41078.6	4327	0	73
2024.09.05	08:00:00	41076.1	41095.5	41029.1	41039.0	4923	0	73
2024.09.05	12:00:00	41038.1	41143.7	40632.7	40638.7	33026	0	70
2024.09.05	16:00:00	40636.9	40928.8	40568.6	40817.7	22711	0	71
2024.09.05	20:00:00	40821.8	40870.5	40814.5	40858.3	3414	0	75
2024.09.06	00:00:00	40856.5	40864.0	40755.6	40834.5	3829	0	73
2024.09.06	04:00:00	40835.1	40849.1	40600.5	40671.5	5669	0	73
2024.09.06	08:00:00	40671.6	40720.1	40631.8	40681.8	6211	0	72
2024.09.06	12:00:00	40680.8	41065.9	40386.6	40416.0	52593	0	70
2024.09.06	16:00:00	40414.7	40502.1	40331.8	40395.4	32547	0	69
2024.09.08	20:00:00	40354.5	40418.6	40331.7	40403.7	2640	0	77
2024.09.09	00:00:00	40403.9	40501.8	40402.5	40497.9	3944	0	74
2024.09.09	04:00:00	40497.3	40620.9	40494.4	40619.7	4791	0	75
2024.09.09	08:00:00	40618.6	40718.8	40563.7	40680.0	5629	0	72
2024.09.09	12:00:00	40680.5	40985.9	40577.7	40946.7	28526	0	71
2024.09.09	16:00:00	40946.6	41068.0	40785.8	40882.5	21440	0	71
2024.09.09	20:00:00	40883.6	40923.9	40874.4	40883.5	2926	0	73
2024.09.10	00:00:00	40883.5	40891.7	40820.6	40848.5	3706	0	73
2024.09.10	04:00:00	40848.5	40917.5	40792.6	40914.5	4251	0	72
2024.09.10	08:00:00	40915.0	40947.6	40783.0	40869.5	6963	0	72
2024.09.10	12:00:00	40870.1	40991.1	40531.5	40533.7	29258	0	72
2024.09.10	16:00:00	40534.9	40810.0	40467.7	40792.7	20896	0	72
2024.09.10	20:00:00	40792.0	40824.9	40763.4	40778.4	1777	0	73
2024.09.11	00:00:00	40779.0	40785.8	40628.4	40651.1	4910	0	73
2024.09.11	04:00:00	40650.5	40720.9	40605.4	40689.6	4971	0	72
2024.09.11	08:00:00	40690.8	40710.6	40593.0	40698.2	5376	0	71
2024.09.11	12:00:00	40697.8	40706.8	40045.6	40317.9	40626	0	71
2024.09.11	16:00:00	40316.6	40960.9	40300.7	40891.5	32482	0	71
2024.09.11	20:00:00	40888.8	40918.8	40878.6	40896.4	2668	0	74
2024.09.12	00:00:00	40897.0	40956.9	40882.6	40950.9	3340	0	72
2024.09.12	04:00:00	40950.5	41029.8	40937.6	40980.9	4159	0	71
2024.09.12	08:00:00	40979.6	41016.8	40943.6	40994.9	5498	0	73
2024.09.12	12:00:00	40994.7	41109.1	40717.5	40841.8	27915	0	73
2024.09.12	16:00:00	40841.4	41169.8	40826.5	41166.8	18058	0	73
2024.09.12	20:00:00	41167.8	41207.8	41129.2	41190.5	2322	0	73
2024.09.13	00:00:00	41191.8	41221.2	41160.6	41192.1	3047	0	70
2024.09.13	04:00:00	41192.2	41256.9	41161.3	41210.9	4049	0	70
2024.09.13	08:00:00	41209.6	41250.7	41160.2	41218.1	6058	0	70
2024.09.13	12:00:00	41219.0	41587.0	41187.8	41559.0	29044	0	70
2024.09.13	16:00:00	41560.0	41572.9	41380.7	41448.5	20793	0	72
2024.09.15	20:00:00	41428.8	41491.8	41419.4	41490.3	1163	0	76
2024.09.16	00:00:00	41490.3	41493.8	41447.6	41488.5	1815	0	74
2024.09.16	04:00:00	41489.9	41490.8	41419.7	41473.4	2428	0	73
2024.09.16	08:00:00	41472.4	41567.1	41458.5	41565.9	4196	0	72
2024.09.16	12:00:00	41565.6	41807.8	41513.7	41580.6	24240	0	72
2024.09.16	16:00:00	41581.1	41721.8	41524.5	41687.9	12476	0	72
2024.09.16	20:00:00	41684.6	41694.8	41657.6	41668.8	1934	0	73
2024.09.17	00:00:00	41667.5	41680.9	41641.6	41656.5	2064	0	74
2024.09.17	04:00:00	41657.0	41754.0	41650.6	41727.0	2566	0	74
2024.09.17	08:00:00	41728.8	41827.6	41726.8	41809.4	4019	0	72
2024.09.17	12:00:00	41809.9	41900.9	41701.7	41775.7	25104	0	71
2024.09.17	16:00:00	41777.0	41792.9	41524.4	41679.9	26914	0	72
2024.09.17	20:00:00	41677.6	41717.7	41665.6	41710.9	1632	0	72
2024.09.18	00:00:00	41710.9	41732.2	41696.5	41708.9	1692	0	74
2024.09.18	04:00:00	41708.4	41756.9	41690.6	41690.6	2584	0	73
2024.09.18	08:00:00	41690.4	41743.9	41682.8	41702.0	3211	0	72
2024.09.18	12:00:00	41702.6	41736.5	41532.6	41577.0	19785	0	72
2024.09.18	16:00:00	41575.6	42058.8	41500.3	41568.4	44564	0	72
2024.09.18	20:00:00	41560.2	41759.3	41555.4	41759.3	4822	0	77
2024.09.19	00:00:00	41760.5	41842.6	41629.4	41838.3	6652	0	76
2024.09.19	04:00:00	41838.8	41913.6	41793.4	41912.3	4564	0	75
2024.09.19	08:00:00	41911.7	42093.9	41888.1	42057.8	6441	0	73
2024.09.19	12:00:00	42057.1	42167.1	41883.5	41977.0	31117	0	73
2024.09.19	16:00:00	41978.0	42237.8	41971.7	42094.7	23741	0	72
2024.09.19	20:00:00	42096.4	42141.5	42063.6	42099.8	2543	0	75
2024.09.20	00:00:00	42100.2	42111.7	42073.3	42096.9	2168	0	75
2024.09.20	04:00:00	42097.8	42107.9	42056.9	42095.0	3011	0	75
2024.09.20	08:00:00	42096.8	42146.2	42076.2	42091.3	4400	0	72
2024.09.20	12:00:00	42092.7	42134.6	41912.6	42003.8	23807	0	72
2024.09.20	16:00:00	42004.8	42195.8	41966.6	42103.8	19094	0	72
2024.09.22	20:00:00	42125.1	42136.4	42071.1	42134.4	913	0	82
2024.09.23	00:00:00	42135.4	42196.9	42122.3	42179.5	1953	0	73
2024.09.23	04:00:00	42180.9	42197.0	41994.0	42096.9	3472	0	74
2024.09.23	08:00:00	42099.5	42158.9	42080.4	42146.5	4749	0	73
2024.09.23	12:00:00	42145.7	42235.3	42055.4	42131.6	21004	0	72
2024.09.23	16:00:00	42131.6	42198.9	42077.6	42169.6	13836	0	72
2024.09.23	20:00:00	42174.8	42186.8	42126.4	42141.4	1378	0	73
2024.09.24	00:00:00	42140.4	42162.9	42092.6	42108.8	2605	0	75
2024.09.24	04:00:00	42108.4	42236.7	42106.4	42231.8	3006	0	74
2024.09.24	08:00:00	42231.4	42279.5	42155.5	42229.7	4592	0	74
2024.09.24	12:00:00	42230.4	42337.6	42131.4	42209.6	19988	0	73
2024.09.24	16:00:00	42210.9	42291.7	42100.5	42286.5	12348	0	72
2024.09.24	20:00:00	42283.6	42284.7	42174.7	42231.7	1858	0	74
2024.09.25	00:00:00	42231.7	42235.8	42177.4	42197.9	1968	0	75
2024.09.25	04:00:00	42198.8	42226.8	42150.6	42223.9	2756	0	74
2024.09.25	08:00:00	42224.7	42326.7	42224.7	42280.8	3823	0	74
2024.09.25	12:00:00	42279.7	42366.0	42022.7	42038.7	19786	0	72
2024.09.25	16:00:00	42037.7	42061.6	41894.9	41971.5	15471	0	72
2024.09.25	20:00:00	41971.4	41990.8	41927.1	41980.4	2023	0	75
2024.09.26	00:00:00	41979.5	42072.9	41979.4	42070.5	1998	0	73
2024.09.26	04:00:00	42071.1	42147.8	42057.6	42145.4	3472	0	72
2024.09.26	08:00:00	42144.7	42198.4	42131.9	42143.4	3941	0	74
2024.09.26	12:00:00	42142.6	42266.4	42095.5	42248.8	21551	0	74
2024.09.26	16:00:00	42247.5	42288.9	42129.5	42232.8	13022	0	72
2024.09.26	20:00:00	42238.8	42296.6	42233.6	42248.1	1769	0	75
2024.09.27	00:00:00	42249.6	42256.3	42210.4	42237.0	2507	0	72
2024.09.27	04:00:00	42235.6	42282.0	42189.5	42189.6	4176	0	75
2024.09.27	08:00:00	42190.8	42266.8	42190.8	42258.6	3924	0	74
2024.09.27	12:00:00	42258.0	42703.8	42256.9	42613.9	18804	0	73
2024.09.27	16:00:00	42612.6	42613.9	42302.6	42352.4	14373	0	73
2024.09.29	20:00:00	42342.3	42423.3	42301.2	42407.4	1402	0	83
2024.09.30	00:00:00	42408.3	42431.4	42348.6	42389.6	2946	0	74
2024.09.30	04:00:00	42390.0	42394.8	42289.4	42331.6	3273	0	75
2024.09.30	08:00:00	42329.3	42373.4	42290.5	42318.5	4769	0	75
2024.09.30	12:00:00	42317.8	42362.8	42120.3	42252.0	17865	0	73
2024.09.30	16:00:00	42251.5	42388.7	41964.5	42358.5	19671	0	73
2024.09.30	20:00:00	42372.1	42372.1	42290.3	42320.2	2413	0	76
2024.10.01	00:00:00	42319.2	42375.7	42299.3	42351.4	1989	0	76
2024.10.01	04:00:00	42352.0	42362.8	42244.8	42305.5	2941	0	75
2024.10.01	08:00:00	42306.8	42308.9	42207.1	42261.9	4282	0	76
2024.10.01	12:00:00	42260.5	42323.3	41975.4	42235.7	28275	0	73
2024.10.01	16:00:00	42234.4	42378.7	42033.4	42205.8	27808	0	73
2024.10.01	20:00:00	42207.8	42242.7	42068.7	42110.2	3616	0	74
2024.10.02	00:00:00	42110.4	42180.7	42107.2	42145.7	2991	0	79
2024.10.02	04:00:00	42146.6	42147.6	42033.5	42087.2	4818	0	79
2024.10.02	08:00:00	42086.6	42125.6	42011.2	42101.0	6190	0	77
2024.10.02	12:00:00	42101.3	42306.8	42010.5	42275.8	22861	0	73
2024.10.02	16:00:00	42275.4	42277.8	42140.6	42235.7	13810	0	73
2024.10.02	20:00:00	42236.7	42306.4	42224.5	42274.4	1744	0	75
2024.10.03	00:00:00	42272.0	42272.7	42185.4	42193.4	3152	0	76
2024.10.03	04:00:00	42193.9	42205.8	42008.3	42045.4	3775	0	77
2024.10.03	08:00:00	42045.8	42170.7	42030.5	42169.8	5072	0	76
2024.10.03	12:00:00	42169.3	42181.4	41874.6	42082.6	26681	0	74
2024.10.03	16:00:00	42084.6	42160.7	41891.6	42045.4	18830	0	73
2024.10.03	20:00:00	42045.6	42058.9	41987.4	42023.7	2140	0	73
2024.10.04	00:00:00	42024.6	42077.8	41981.5	42038.5	3464	0	75
2024.10.04	04:00:00	42038.0	42065.9	41978.3	42060.8	3297	0	75
2024.10.04	08:00:00	42061.0	42121.9	41994.6	42117.3	4384	0	73
2024.10.04	12:00:00	42118.6	42367.2	41992.7	42174.2	24938	0	76
2024.10.04	16:00:00	42174.8	42390.9	42116.8	42370.7	14037	0	76
2024.10.06	20:00:00	42400.2	42448.3	42396.6	42417.9	1681	0	26
2024.10.07	00:00:00	42417.0	42436.3	42363.1	42378.0	3638	0	25
2024.10.07	04:00:00	42377.1	42391.5	42225.5	42244.5	4360	0	25
2024.10.07	08:00:00	42243.1	42282.0	42168.6	42223.8	6602	0	24
2024.10.07	12:00:00	42223.4	42338.2	42165.4	42173.1	23521	0	24
2024.10.07	16:00:00	42173.6	42187.5	41863.0	41995.1	24403	0	24
2024.10.07	20:00:00	42001.8	42025.4	41842.0	41974.0	5185	0	24
2024.10.08	00:00:00	41976.7	42032.2	41946.0	41965.4	4780	0	25
2024.10.08	04:00:00	41964.9	42014.2	41915.1	41983.4	5750	0	25
2024.10.08	08:00:00	41984.0	42090.3	41938.0	42063.0	7237	0	25
2024.10.08	12:00:00	42063.5	42130.2	41912.0	42079.5	22887	0	24
2024.10.08	16:00:00	42078.1	42177.3	41973.1	42122.3	11472	0	24
2024.10.08	20:00:00	42125.2	42143.2	42106.1	42117.1	1956	0	24
2024.10.09	00:00:00	42117.5	42118.4	42077.1	42092.0	2449	0	24
2024.10.09	04:00:00	42091.1	42108.4	42021.2	42065.0	3463	0	25
2024.10.09	08:00:00	42064.9	42126.3	42011.5	42110.0	4019	0	24
2024.10.09	12:00:00	42111.7	42547.3	42045.0	42502.5	21614	0	24
2024.10.09	16:00:00	42503.4	42620.2	42413.8	42561.5	16386	0	24
2024.10.09	20:00:00	42559.8	42592.3	42534.1	42581.9	1962	0	24
2024.10.10	00:00:00	42583.3	42602.5	42570.1	42591.0	2242	0	24
2024.10.10	04:00:00	42590.1	42592.5	42499.5	42502.1	2501	0	24
2024.10.10	08:00:00	42502.7	42544.5	42488.8	42539.1	3652	0	24
2024.10.10	12:00:00	42539.9	42592.0	42375.1	42487.0	27957	0	24
2024.10.10	16:00:00	42488.4	42552.4	42346.1	42505.4	16863	0	24
2024.10.10	20:00:00	42504.1	42562.2	42492.1	42555.0	1697	0	25
2024.10.11	00:00:00	42555.5	42563.5	42505.6	42522.9	1521	0	25
2024.10.11	04:00:00	42522.1	42522.5	42447.4	42483.2	2221	0	25
2024.10.11	08:00:00	42482.2	42540.7	42432.2	42494.2	5061	0	24
2024.10.11	12:00:00	42495.4	42879.3	42479.2	42855.5	23178	0	24
2024.10.11	16:00:00	42854.1	42942.3	42741.1	42908.4	11889	0	24
2024.10.13	20:00:00	42891.8	42933.1	42872.8	42904.0	1141	0	27
2024.10.14	00:00:00	42903.1	42934.5	42889.0	42925.1	2224	0	25
2024.10.14	04:00:00	42925.0	42951.3	42898.0	42951.3	2140	0	25
2024.10.14	08:00:00	42950.2	42950.2	42838.2	42844.0	4209	0	24
2024.10.14	12:00:00	42844.4	43095.3	42768.1	43092.3	17736	0	24
2024.10.14	16:00:00	43090.4	43197.2	43050.1	43144.1	9218	0	25
2024.10.14	20:00:00	43146.8	43215.7	43133.1	43204.3	1932	0	25
2024.10.15	00:00:00	43205.3	43226.3	43177.5	43209.9	1699	0	25
2024.10.15	04:00:00	43209.0	43233.5	43178.0	43217.1	2116	0	24
2024.10.15	08:00:00	43216.1	43232.2	43110.8	43164.8	7253	0	25
2024.10.15	12:00:00	43164.8	43171.8	42808.4	42958.5	32902	0	25
2024.10.15	16:00:00	42959.3	43062.3	42755.1	42816.4	13929	0	25
2024.10.15	20:00:00	42811.0	42819.3	42758.9	42798.9	2513	0	25
2024.10.16	00:00:00	42800.3	42818.3	42784.1	42808.0	1894	0	25
2024.10.16	04:00:00	42808.5	42810.3	42731.0	42786.9	3162	0	25
2024.10.16	08:00:00	42787.5	42840.1	42764.4	42833.3	4454	0	25
2024.10.16	12:00:00	42832.9	43036.4	42741.1	43008.9	22605	0	24
2024.10.16	16:00:00	43010.4	43162.2	43010.4	43129.4	10849	0	24
2024.10.16	20:00:00	43129.3	43148.5	43098.0	43102.3	1577	0	25
2024.10.17	00:00:00	43101.9	43119.5	43065.1	43081.5	2066	0	25
2024.10.17	04:00:00	43082.4	43160.4	43054.1	43151.9	3420	0	25
2024.10.17	08:00:00	43151.1	43225.8	43105.7	43165.2	5821	0	25
2024.10.17	12:00:00	43166.1	43341.1	43157.6	43285.1	27091	0	24
2024.10.17	16:00:00	43284.3	43349.3	43224.1	43302.1	13781	0	24
2024.10.17	20:00:00	43299.1	43326.2	43283.1	43315.1	2212	0	25
2024.10.18	00:00:00	43316.3	43316.5	43252.1	43277.5	2346	0	25
2024.10.18	04:00:00	43276.9	43325.2	43248.9	43320.4	1940	0	25
2024.10.18	08:00:00	43319.9	43358.9	43239.2	43260.1	4398	0	24
2024.10.18	12:00:00	43261.0	43300.6	43086.1	43238.0	20751	0	24
2024.10.18	16:00:00	43239.4	43380.3	43231.1	43319.1	11850	0	24
2024.10.20	20:00:00	43360.2	43382.3	43353.9	43376.1	1047	0	26
2024.10.21	00:00:00	43376.5	43386.5	43354.1	43355.4	1821	0	24
2024.10.21	04:00:00	43355.0	43383.3	43332.0	43358.4	2535	0	24
2024.10.21	08:00:00	43357.6	43373.2	43214.2	43228.4	5612	0	24
2024.10.21	12:00:00	43229.2	43357.6	42921.8	43030.5	22623	0	24
2024.10.21	16:00:00	43030.0	43054.5	42933.1	42994.4	14118	0	24
2024.10.21	20:00:00	42992.1	43007.4	42964.5	42967.0	1939	0	25
2024.10.22	00:00:00	42967.5	42968.4	42924.2	42930.4	3032	0	24
2024.10.22	04:00:00	42931.4	42942.3	42886.4	42888.0	3413	0	24
2024.10.22	08:00:00	42889.2	42912.9	42766.3	42816.1	8008	0	24
2024.10.22	12:00:00	42816.5	42941.2	42761.2	42900.6	21296	0	24
2024.10.22	16:00:00	42899.8	43098.3	42884.0	42982.3	11885	0	24
2024.10.22	20:00:00	42982.4	42983.3	42786.5	42877.5	5048	0	25
2024.10.23	00:00:00	42876.9	42881.3	42847.4	42854.2	1688	0	24
2024.10.23	04:00:00	42853.1	42884.9	42836.1	42847.9	2495	0	24
2024.10.23	08:00:00	42848.4	42872.5	42740.6	42784.5	5063	0	24
2024.10.23	12:00:00	42783.6	42823.4	42568.1	42678.4	22683	0	24
2024.10.23	16:00:00	42678.5	42687.3	42333.2	42560.4	20874	0	24
2024.10.23	20:00:00	42556.8	42560.8	42412.3	42496.0	4457	0	25
2024.10.24	00:00:00	42496.0	42540.4	42472.2	42500.0	2892	0	24
2024.10.24	04:00:00	42499.2	42572.5	42486.4	42556.4	3665	0	24
2024.10.24	08:00:00	42555.3	42564.4	42458.0	42518.5	5298	0	24
2024.10.24	12:00:00	42518.2	42534.6	42274.7	42326.4	22401	0	24
2024.10.24	16:00:00	42327.4	42468.4	42236.1	42431.4	16504	0	24
2024.10.24	20:00:00	42433.4	42466.5	42421.1	42446.8	1874	0	25
2024.10.25	00:00:00	42448.3	42461.3	42414.2	42417.0	2193	0	23
2024.10.25	04:00:00	42417.5	42477.4	42394.0	42477.1	3218	0	23
2024.10.25	08:00:00	42477.0	42545.0	42444.1	42522.5	4872	0	24
2024.10.25	12:00:00	42522.4	42642.3	42308.1	42346.0	19942	0	24
2024.10.25	16:00:00	42345.1	42398.4	42077.2	42152.3	22358	0	24
2024.10.27	20:00:00	42244.7	42337.1	42244.5	42297.0	2365	0	25
2024.10.28	00:00:00	42296.1	42385.2	42291.1	42329.0	3581	0	24
2024.10.28	04:00:00	42328.1	42392.9	42305.2	42351.0	3449	0	24
2024.10.28	08:00:00	42352.3	42401.6	42286.8	42286.8	8172	0	24
2024.10.28	12:00:00	42287.5	42538.5	42251.6	42407.1	22749	0	24
2024.10.28	16:00:00	42408.4	42522.0	42385.2	42454.1	15540	0	24
2024.10.28	20:00:00	42454.1	42487.1	42432.0	42441.1	1937	0	25
2024.10.29	00:00:00	42441.5	42447.3	42368.1	42375.0	3354	0	23
2024.10.29	04:00:00	42375.5	42476.9	42371.2	42436.0	3011	0	24
2024.10.29	08:00:00	42437.2	42487.3	42303.5	42322.1	9535	0	24
2024.10.29	12:00:00	42321.3	42550.3	42215.1	42359.5	25569	0	24
2024.10.29	16:00:00	42360.6	42443.2	42284.1	42307.3	13852	0	25
2024.10.29	20:00:00	42302.3	42374.2	42277.9	42344.4	4875	0	24
2024.10.30	00:00:00	42343.1	42399.5	42312.2	42320.4	3104	0	24
2024.10.30	04:00:00	42320.0	42357.9	42286.0	42325.9	3097	0	24
2024.10.30	08:00:00	42326.3	42373.8	42166.4	42223.5	9161	0	24
2024.10.30	12:00:00	42222.3	42519.3	42192.1	42492.4	25453	0	24
2024.10.30	16:00:00	42491.1	42504.5	42192.1	42227.7	17235	0	24
2024.10.30	20:00:00	42226.1	42290.6	42148.8	42192.5	9281	0	25
2024.10.31	00:00:00	42191.1	42222.5	42159.0	42167.4	3304	0	23
2024.10.31	04:00:00	42168.4	42170.4	42031.2	42047.1	3699	0	23
2024.10.31	08:00:00	42047.5	42054.3	41968.1	42033.3	8318	0	23
2024.10.31	12:00:00	42032.5	42060.3	41739.2	41863.4	32243	0	24
2024.10.31	16:00:00	41862.1	42023.4	41794.1	41804.0	21374	0	24
2024.10.31	20:00:00	41812.2	41910.2	41798.6	41816.1	8989	0	25
2024.11.01	00:00:00	41816.6	41861.6	41766.2	41859.6	4302	0	23
2024.11.01	04:00:00	41860.5	41887.5	41811.0	41855.9	3877	0	23
2024.11.01	08:00:00	41856.9	42005.6	41840.2	41997.3	6564	0	23
2024.11.01	12:00:00	41998.9	42367.2	41925.7	42236.1	28368	0	24
2024.11.01	16:00:00	42235.1	42301.3	42029.0	42072.3	22708	0	25
2024.11.03	20:00:00	42027.2	42036.4	41956.5	41974.5	2460	0	26
2024.11.04	00:00:00	41975.3	42058.3	41934.0	42051.5	3818	0	24
2024.11.04	04:00:00	42051.0	42097.5	42001.1	42005.0	3184	0	24
2024.11.04	08:00:00	42006.2	42168.0	42000.1	42138.4	8475	0	24
2024.11.04	12:00:00	42137.6	42150.0	41899.0	41958.1	22733	0	24
2024.11.04	16:00:00	41959.4	41978.4	41684.1	41878.1	22945	0	24
2024.11.04	20:00:00	41878.6	41903.4	41806.1	41852.9	7389	0	24
2024.11.05	00:00:00	41852.0	41895.5	41815.1	41863.4	3994	0	24
2024.11.05	04:00:00	41862.1	41931.3	41855.0	41906.0	2689	0	24
2024.11.05	08:00:00	41907.3	41933.3	41845.0	41897.1	6204	0	24
2024.11.05	12:00:00	41898.3	42231.3	41815.1	42139.1	19818	0	24
2024.11.05	16:00:00	42138.1	42315.4	42108.1	42178.5	19101	0	24
2024.11.05	20:00:00	42176.3	42368.2	42159.1	42331.8	8303	0	24
2024.11.06	00:00:00	42330.9	42923.0	42328.0	42816.6	14294	0	28
2024.11.06	04:00:00	42814.9	43254.1	42750.2	43136.0	14005	0	27
2024.11.06	08:00:00	43133.4	43557.0	43115.9	43477.2	17848	0	27
2024.11.06	12:00:00	43478.1	43693.2	43425.7	43575.0	45485	0	27
2024.11.06	16:00:00	43576.2	43791.2	43531.0	43739.0	20567	0	26
2024.11.06	20:00:00	43738.0	43867.8	43737.0	43816.5	8566	0	26
2024.11.07	00:00:00	43816.4	43913.3	43782.9	43898.3	4961	0	25
2024.11.07	04:00:00	43899.9	43926.3	43835.1	43854.9	3623	0	26
2024.11.07	08:00:00	43856.8	43928.3	43852.3	43919.8	6094	0	25
2024.11.07	12:00:00	43919.0	43923.9	43716.0	43829.5	19148	0	25
2024.11.07	16:00:00	43830.3	43872.3	43716.0	43856.5	18008	0	25
2024.11.07	20:00:00	43857.3	43898.4	43791.0	43858.4	8924	0	26
2024.11.08	00:00:00	43857.9	43863.2	43803.2	43816.1	2838	0	25
2024.11.08	04:00:00	43816.5	43860.4	43802.0	43852.0	2116	0	25
2024.11.08	08:00:00	43851.0	43853.4	43768.1	43817.4	7312	0	24
2024.11.08	12:00:00	43818.2	44084.0	43792.0	44060.3	16964	0	24
2024.11.08	16:00:00	44061.3	44214.2	43990.0	44126.1	13423	0	25
2024.11.08	20:00:00	44127.3	44148.3	44026.1	44059.3	4667	0	25
2024.11.10	20:00:00	44104.8	44120.3	44068.5	44118.7	972	0	28
2024.11.11	00:00:00	44117.9	44123.1	44077.9	44093.5	2176	0	25
2024.11.11	04:00:00	44094.3	44149.2	44090.1	44148.3	1408	0	25
2024.11.11	08:00:00	44147.0	44269.0	44137.9	44262.8	4872	0	25
2024.11.11	12:00:00	44263.0	44549.3	44211.1	44452.9	17475	0	25
2024.11.11	16:00:00	44453.4	44488.4	44301.1	44387.5	13071	0	26
2024.11.11	20:00:00	44386.1	44386.1	44303.1	44328.3	5192	0	25
2024.11.12	00:00:00	44327.9	44337.5	44277.2	44295.3	3303	0	25
2024.11.12	04:00:00	44294.1	44315.0	44273.9	44313.9	2192	0	25
2024.11.12	08:00:00	44311.5	44361.6	44263.4	44318.4	7124	0	25
2024.11.12	12:00:00	44317.5	44475.1	44203.2	44237.5	17185	0	26
2024.11.12	16:00:00	44238.2	44242.3	43968.1	44104.0	16366	0	25
2024.11.12	20:00:00	44103.1	44124.2	43940.1	43983.0	6546	0	26
2024.11.13	00:00:00	43983.5	43986.4	43941.0	43948.4	3251	0	25
2024.11.13	04:00:00	43949.3	43954.5	43834.9	43846.4	3557	0	25
2024.11.13	08:00:00	43847.2	43962.2	43825.0	43855.2	6533	0	25
2024.11.13	12:00:00	43856.3	44117.3	43856.3	44096.1	24624	0	25
2024.11.13	16:00:00	44096.5	44206.3	43995.0	44006.1	16557	0	25
2024.11.13	20:00:00	44006.0	44106.2	43987.1	44076.4	7523	0	25
2024.11.14	00:00:00	44076.4	44083.4	43998.0	44013.1	2935	0	25
2024.11.14	04:00:00	44013.0	44053.4	43961.4	44046.3	3144	0	25
2024.11.14	08:00:00	44044.9	44156.2	44038.0	44149.3	7185	0	25
2024.11.14	12:00:00	44149.2	44188.7	43928.1	44004.3	21219	0	25
2024.11.14	16:00:00	44003.1	44046.3	43804.1	43930.1	18912	0	25
2024.11.14	20:00:00	43930.5	43930.5	43748.1	43781.0	12192	0	25
2024.11.15	00:00:00	43780.1	43780.3	43686.0	43720.4	4155	0	25
2024.11.15	04:00:00	43720.0	43732.3	43582.1	43585.3	4234	0	25
2024.11.15	08:00:00	43586.8	43661.7	43543.0	43642.1	7619	0	24
2024.11.15	12:00:00	43643.1	43715.5	43474.1	43491.3	24699	0	24
2024.11.15	16:00:00	43490.0	43602.3	43406.1	43478.3	23635	0	25
2024.11.15	20:00:00	43477.1	43571.3	43439.1	43494.2	6461	0	25
2024.11.17	20:00:00	43510.2	43512.2	43442.0	43483.5	1501	0	26
2024.11.18	00:00:00	43484.3	43545.2	43471.0	43475.5	2552	0	25
2024.11.18	04:00:00	43476.4	43533.2	43420.1	43432.3	2682	0	25
2024.11.18	08:00:00	43434.0	43460.0	43321.8	43354.1	8665	0	25
2024.11.18	12:00:00	43354.9	43522.3	43354.2	43521.0	17448	0	25
2024.11.18	16:00:00	43522.3	43584.9	43385.1	43453.1	16471	0	25
2024.11.18	20:00:00	43452.1	43476.3	43412.0	43445.4	5064	0	25
2024.11.19	00:00:00	43444.9	43541.3	43425.2	43535.0	3489	0	24
2024.11.19	04:00:00	43535.5	43556.3	43478.1	43507.0	2665	0	24
2024.11.19	08:00:00	43506.1	43547.3	43179.1	43224.9	18008	0	24
