<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.03	03:00:00	42209.1	42209.1	42169.4	42197.5	1134	0	25
2025.06.03	04:00:00	42196.9	42200.3	42171.1	42183.5	623	0	25
2025.06.03	05:00:00	42184.4	42210.5	42179.1	42209.4	958	0	25
2025.06.03	06:00:00	42208.9	42218.3	42169.1	42193.5	1757	0	26
2025.06.03	07:00:00	42192.9	42210.9	42087.0	42141.4	6410	0	26
2025.06.03	08:00:00	42140.9	42166.5	42095.7	42165.5	4780	0	25
2025.06.03	09:00:00	42165.3	42202.9	42148.9	42189.9	2827	0	25
2025.06.03	10:00:00	42190.5	42222.2	42164.9	42218.4	3132	0	25
2025.06.03	11:00:00	42218.9	42262.5	42198.9	42257.4	3363	0	24
2025.06.03	12:00:00	42258.3	42294.5	42242.0	42267.0	4366	0	25
2025.06.03	13:00:00	42268.2	42404.4	42254.9	42259.1	17189	0	25
2025.06.03	14:00:00	42258.8	42400.5	42212.9	42392.0	18427	0	25
2025.06.03	15:00:00	42392.5	42513.4	42390.1	42511.5	10842	0	24
2025.06.03	16:00:00	42510.9	42551.5	42467.1	42536.3	7383	0	25
2025.06.03	17:00:00	42537.3	42605.3	42520.0	42551.5	8106	0	24
2025.06.03	18:00:00	42552.4	42611.5	42492.0	42577.0	13424	0	25
2025.06.03	19:00:00	42577.5	42598.5	42517.0	42570.5	13366	0	24
2025.06.03	20:00:00	42571.4	42574.0	42540.4	42563.4	3279	0	24
2025.06.03	22:00:00	42568.6	42616.3	42566.9	42590.9	935	0	25
2025.06.03	23:00:00	42590.0	42612.3	42573.1	42599.5	1840	0	26
2025.06.04	00:00:00	42598.9	42621.2	42579.1	42587.9	2520	0	26
2025.06.04	01:00:00	42587.9	42604.3	42553.9	42564.3	1906	0	25
2025.06.04	02:00:00	42565.3	42572.4	42540.9	42540.9	1178	0	25
2025.06.04	03:00:00	42540.1	42552.4	42530.3	42547.9	839	0	26
2025.06.04	04:00:00	42547.0	42561.3	42535.1	42536.1	682	0	26
2025.06.04	05:00:00	42535.1	42564.5	42532.9	42557.9	860	0	26
2025.06.04	06:00:00	42558.5	42593.0	42542.0	42582.5	2068	0	26
2025.06.04	07:00:00	42583.3	42632.4	42555.0	42629.5	3755	0	26
2025.06.04	08:00:00	42629.0	42673.4	42620.5	42623.4	3660	0	25
2025.06.04	09:00:00	42624.4	42650.5	42614.0	42629.9	2403	0	25
2025.06.04	10:00:00	42628.3	42651.4	42613.9	42646.0	2531	0	25
2025.06.04	11:00:00	42645.9	42654.9	42614.1	42641.1	2229	0	25
2025.06.04	12:00:00	42641.5	42658.3	42521.1	42561.5	7790	0	25
2025.06.04	13:00:00	42562.3	42689.3	42552.1	42617.6	14921	0	25
2025.06.04	14:00:00	42617.9	42647.1	42529.6	42628.0	22402	0	25
2025.06.04	15:00:00	42628.5	42658.3	42550.8	42583.4	15746	0	24
2025.06.04	16:00:00	42582.9	42587.3	42519.9	42579.5	13403	0	24
2025.06.04	17:00:00	42580.4	42627.3	42578.1	42613.5	6853	0	24
2025.06.04	18:00:00	42614.4	42641.5	42543.0	42552.5	7851	0	24
2025.06.04	19:00:00	42552.0	42568.5	42466.0	42466.0	12813	0	24
2025.06.04	20:00:00	42466.5	42473.2	42445.7	42455.8	3029	0	24
2025.06.04	22:00:00	42448.3	42476.3	42431.0	42448.0	1559	0	25
2025.06.04	23:00:00	42448.5	42458.2	42426.1	42435.5	1221	0	25
2025.06.05	00:00:00	42436.3	42478.0	42433.9	42453.9	1449	0	25
2025.06.05	01:00:00	42454.5	42467.4	42437.9	42465.4	1243	0	25
2025.06.05	02:00:00	42466.3	42468.4	42429.9	42440.9	903	0	26
2025.06.05	03:00:00	42441.5	42458.5	42435.9	42451.5	703	0	25
2025.06.05	04:00:00	42450.9	42470.3	42446.9	42469.5	555	0	26
2025.06.05	05:00:00	42468.9	42470.4	42444.0	42462.5	1108	0	25
2025.06.05	06:00:00	42461.2	42464.5	42440.1	42451.1	1302	0	26
2025.06.05	07:00:00	42449.3	42551.3	42448.1	42544.9	3937	0	25
2025.06.05	08:00:00	42544.1	42582.0	42523.5	42543.1	3668	0	25
2025.06.05	09:00:00	42542.2	42554.4	42501.9	42512.5	2906	0	25
2025.06.05	10:00:00	42511.9	42535.5	42475.1	42489.9	2593	0	25
2025.06.05	11:00:00	42489.4	42509.5	42468.9	42489.1	3032	0	25
2025.06.05	12:00:00	42488.1	42711.3	42434.9	42556.3	10378	0	25
2025.06.05	13:00:00	42557.9	42583.4	42268.9	42289.5	30317	0	25
2025.06.05	14:00:00	42290.4	42529.2	42286.9	42506.5	33173	0	25
2025.06.05	15:00:00	42507.3	42617.2	42503.0	42603.4	14615	0	25
2025.06.05	16:00:00	42602.9	42641.4	42390.9	42432.5	23450	0	25
2025.06.05	17:00:00	42432.0	42598.3	42409.0	42521.0	16092	0	24
2025.06.05	18:00:00	42522.2	42541.5	42338.8	42508.5	20606	0	25
2025.06.05	19:00:00	42507.9	42528.4	42238.3	42356.4	47833	0	25
2025.06.05	20:00:00	42355.9	42414.3	42355.9	42379.3	6863	0	25
2025.06.05	22:00:00	42346.5	42406.0	42327.2	42405.3	2243	0	26
2025.06.05	23:00:00	42404.1	42427.5	42378.9	42407.5	2639	0	26
2025.06.06	00:00:00	42406.9	42471.1	42406.0	42454.3	3358	0	26
2025.06.06	01:00:00	42453.9	42483.4	42435.1	42455.9	2182	0	26
2025.06.06	02:00:00	42456.4	42461.3	42435.9	42448.2	1544	0	26
2025.06.06	03:00:00	42449.3	42479.3	42438.1	42466.5	1264	0	26
2025.06.06	04:00:00	42467.3	42494.5	42455.1	42494.5	1255	0	25
2025.06.06	05:00:00	42493.9	42513.3	42486.1	42496.3	1455	0	25
2025.06.06	06:00:00	42497.3	42538.4	42478.9	42536.5	2394	0	26
2025.06.06	07:00:00	42535.1	42557.9	42512.9	42518.4	3696	0	26
2025.06.06	08:00:00	42518.3	42527.9	42484.9	42510.1	3402	0	25
2025.06.06	09:00:00	42510.1	42519.9	42480.0	42492.5	2321	0	25
2025.06.06	10:00:00	42493.0	42503.4	42456.2	42462.1	2036	0	25
2025.06.06	11:00:00	42462.4	42489.5	42431.9	42480.9	4097	0	25
2025.06.06	12:00:00	42480.1	42670.4	42477.4	42655.4	10327	0	25
2025.06.06	13:00:00	42654.9	42956.4	42640.1	42907.3	23419	0	25
2025.06.06	14:00:00	42906.9	42915.3	42786.0	42788.0	19184	0	25
2025.06.06	15:00:00	42787.1	42862.3	42618.8	42713.9	23855	0	25
2025.06.06	16:00:00	42714.5	42759.5	42598.8	42652.1	16878	0	25
2025.06.06	17:00:00	42652.5	42726.5	42609.9	42711.1	12220	0	25
2025.06.06	18:00:00	42711.6	42829.4	42711.6	42781.5	11614	0	25
2025.06.06	19:00:00	42781.0	42833.5	42772.0	42779.9	13766	0	24
2025.06.06	20:00:00	42780.5	42818.5	42774.5	42810.3	2657	0	24
2025.06.08	22:00:00	42832.0	42864.9	42744.9	42755.9	3511	0	26
2025.06.08	23:00:00	42756.4	42800.3	42745.9	42787.9	1747	0	26
2025.06.09	00:00:00	42788.4	42802.5	42766.1	42773.9	1952	0	26
2025.06.09	01:00:00	42774.5	42775.3	42741.0	42752.5	1144	0	25
2025.06.09	02:00:00	42751.9	42768.4	42729.1	42745.9	1169	0	25
2025.06.09	03:00:00	42744.4	42744.4	42709.1	42731.9	864	0	25
2025.06.09	04:00:00	42731.1	42749.3	42720.1	42743.9	802	0	25
2025.06.09	05:00:00	42743.0	42744.3	42719.9	42741.4	1038	0	26
2025.06.09	06:00:00	42742.3	42793.3	42724.9	42790.9	1742	0	25
2025.06.09	07:00:00	42794.3	42830.9	42753.9	42830.9	3712	0	26
2025.06.09	08:00:00	42830.1	42858.9	42801.2	42854.0	3094	0	25
2025.06.09	09:00:00	42854.1	42859.9	42818.4	42820.9	1845	0	25
2025.06.09	10:00:00	42821.4	42836.3	42801.9	42815.4	1825	0	25
2025.06.09	11:00:00	42816.1	42876.4	42813.7	42852.5	3384	0	25
2025.06.09	12:00:00	42852.0	42861.5	42827.9	42829.1	2824	0	25
2025.06.09	13:00:00	42829.5	42847.4	42668.9	42673.5	16765	0	25
2025.06.09	14:00:00	42674.3	42724.2	42591.1	42677.3	15430	0	25
2025.06.09	15:00:00	42678.3	42778.5	42668.9	42758.0	9798	0	25
2025.06.09	16:00:00	42757.1	42864.3	42725.0	42828.5	8438	0	25
2025.06.09	17:00:00	42829.4	42914.5	42825.3	42892.5	8366	0	25
2025.06.09	18:00:00	42892.0	42929.5	42852.0	42883.6	6688	0	25
2025.06.09	19:00:00	42884.4	42899.5	42777.1	42787.3	11345	0	24
2025.06.09	20:00:00	42786.9	42804.8	42771.9	42802.3	2958	0	24
2025.06.09	22:00:00	42799.1	42825.5	42790.5	42799.5	1330	0	25
2025.06.09	23:00:00	42800.4	42810.5	42796.1	42804.6	701	0	25
2025.06.10	00:00:00	42803.9	42840.4	42770.1	42830.4	1535	0	25
2025.06.10	01:00:00	42829.9	42947.2	42829.1	42922.3	3145	0	26
2025.06.10	02:00:00	42921.8	42951.4	42895.1	42937.9	1454	0	25
2025.06.10	03:00:00	42938.4	42946.4	42912.1	42914.9	761	0	26
2025.06.10	04:00:00	42914.0	42923.3	42885.9	42886.5	674	0	26
2025.06.10	05:00:00	42885.9	42903.3	42692.8	42790.9	8454	0	26
2025.06.10	06:00:00	42791.4	42808.2	42757.0	42771.4	4874	0	26
2025.06.10	07:00:00	42770.9	42795.9	42665.0	42747.5	8710	0	26
2025.06.10	08:00:00	42746.2	42753.9	42672.4	42736.8	5905	0	25
2025.06.10	09:00:00	42736.0	42758.3	42718.2	42745.9	2715	0	25
2025.06.10	10:00:00	42745.0	42784.5	42745.0	42782.5	2708	0	25
2025.06.10	11:00:00	42782.0	42800.4	42740.9	42800.0	3746	0	25
2025.06.10	12:00:00	42799.5	42821.3	42789.1	42795.1	3373	0	25
2025.06.10	13:00:00	42795.5	42835.4	42752.1	42781.3	13185	0	25
2025.06.10	14:00:00	42782.3	42864.2	42760.9	42819.9	11267	0	25
2025.06.10	15:00:00	42819.1	42856.5	42729.9	42816.5	15042	0	25
2025.06.10	16:00:00	42816.0	42914.5	42814.1	42908.5	7272	0	25
2025.06.10	17:00:00	42908.0	42959.5	42838.0	42845.7	8375	0	24
2025.06.10	18:00:00	42846.2	42901.4	42766.0	42876.9	13777	0	25
2025.06.10	19:00:00	42877.5	42943.4	42821.1	42906.5	13955	0	24
2025.06.10	20:00:00	42906.0	42907.9	42848.2	42873.0	3491	0	24
2025.06.10	22:00:00	42877.9	42913.2	42867.9	42904.0	1440	0	26
2025.06.10	23:00:00	42903.0	42939.4	42816.9	42882.8	4076	0	26
2025.06.11	00:00:00	42882.0	42894.3	42822.9	42825.5	3215	0	26
2025.06.11	01:00:00	42824.9	42841.4	42775.9	42803.5	2295	0	25
2025.06.11	02:00:00	42804.3	42811.5	42787.1	42794.5	983	0	26
2025.06.11	03:00:00	42793.9	42807.3	42782.9	42805.1	1082	0	26
2025.06.11	04:00:00	42804.1	42828.5	42780.9	42785.4	1125	0	25
2025.06.11	05:00:00	42786.3	42820.2	42771.9	42800.9	1808	0	26
2025.06.11	06:00:00	42802.1	42819.3	42783.3	42810.5	2493	0	26
2025.06.11	07:00:00	42812.8	42842.4	42780.9	42831.1	3904	0	25
2025.06.11	08:00:00	42831.5	42877.5	42813.9	42856.9	2550	0	25
2025.06.11	09:00:00	42857.5	42861.4	42812.0	42814.0	1937	0	25
2025.06.11	10:00:00	42814.4	42843.0	42791.7	42826.1	2020	0	25
2025.06.11	11:00:00	42825.9	42832.9	42747.9	42822.0	3257	0	25
2025.06.11	12:00:00	42822.5	43141.7	42752.2	42960.2	18084	0	25
2025.06.11	13:00:00	42959.8	42985.5	42831.9	42968.5	24069	0	25
2025.06.11	14:00:00	42968.0	43089.4	42918.9	43051.4	15122	0	25
2025.06.11	15:00:00	43050.9	43084.5	42997.0	43038.4	15697	0	25
2025.06.11	16:00:00	43040.1	43063.3	42951.8	43045.9	16172	0	25
2025.06.11	17:00:00	43046.5	43152.5	43012.0	43022.9	13859	0	25
2025.06.11	18:00:00	43022.1	43038.4	42761.0	42874.9	37899	0	25
2025.06.11	19:00:00	42875.4	42918.5	42797.9	42904.5	30054	0	25
2025.06.11	20:00:00	42905.3	42917.7	42873.9	42890.5	4091	0	25
2025.06.11	22:00:00	42876.5	42916.4	42823.9	42839.1	2859	0	26
2025.06.11	23:00:00	42839.5	42877.4	42821.9	42844.2	2378	0	26
2025.06.12	00:00:00	42846.0	42855.3	42752.9	42769.4	4332	0	27
2025.06.12	01:00:00	42770.2	42810.0	42691.0	42743.9	3994	0	26
2025.06.12	02:00:00	42744.4	42757.2	42718.9	42729.4	2058	0	26
2025.06.12	03:00:00	42730.3	42781.4	42725.0	42760.5	1290	0	26
2025.06.12	04:00:00	42761.3	42780.4	42748.1	42779.9	984	0	26
2025.06.12	05:00:00	42779.0	42791.4	42745.9	42777.8	1695	0	26
2025.06.12	06:00:00	42777.0	42813.3	42748.0	42812.4	2802	0	26
2025.06.12	07:00:00	42813.3	42847.9	42680.9	42695.3	5918	0	26
2025.06.12	08:00:00	42694.9	42719.4	42636.9	42691.2	7050	0	26
2025.06.12	09:00:00	42692.2	42710.2	42626.9	42626.9	4222	0	26
2025.06.12	10:00:00	42627.4	42664.2	42597.8	42638.3	4756	0	26
2025.06.12	11:00:00	42637.6	42665.4	42590.9	42608.4	5185	0	26
2025.06.12	12:00:00	42607.9	42768.3	42606.9	42763.5	6857	0	25
2025.06.12	13:00:00	42764.3	42807.3	42642.9	42749.5	17203	0	25
2025.06.12	14:00:00	42749.0	42934.5	42726.9	42876.5	16027	0	25
2025.06.12	15:00:00	42877.4	42938.4	42806.9	42882.0	18111	0	25
2025.06.12	16:00:00	42882.5	42954.4	42834.9	42904.5	14412	0	25
2025.06.12	17:00:00	42905.4	42984.3	42901.1	42964.5	8962	0	25
2025.06.12	18:00:00	42965.4	42994.3	42922.0	42987.9	8525	0	25
2025.06.12	19:00:00	42987.1	43003.9	42926.0	43002.9	11102	0	24
2025.06.12	20:00:00	43002.1	43003.4	42942.6	42947.6	3230	0	24
2025.06.12	22:00:00	42954.1	42954.1	42899.1	42928.1	2082	0	25
2025.06.12	23:00:00	42928.5	42932.5	42775.9	42779.4	2601	0	25
2025.06.13	00:00:00	42780.2	42786.9	42379.7	42445.8	33657	0	27
2025.06.13	01:00:00	42445.6	42470.3	42293.3	42466.9	17862	0	26
2025.06.13	02:00:00	42466.0	42467.3	42211.5	42351.8	11219	0	26
2025.06.13	03:00:00	42352.4	42439.2	42317.9	42427.3	6061	0	26
2025.06.13	04:00:00	42426.8	42431.3	42334.0	42387.5	4719	0	26
2025.06.13	05:00:00	42388.4	42448.4	42356.0	42447.3	5568	0	26
2025.06.13	06:00:00	42448.3	42502.8	42390.9	42498.8	8847	0	26
2025.06.13	07:00:00	42500.2	42527.3	42419.9	42509.2	10120	0	26
2025.06.13	08:00:00	42508.8	42548.3	42457.2	42487.5	9144	0	26
2025.06.13	09:00:00	42486.9	42542.1	42429.8	42489.4	10051	0	26
2025.06.13	10:00:00	42488.9	42547.4	42459.1	42537.1	6928	0	26
2025.06.13	11:00:00	42537.5	42597.5	42527.0	42584.5	7244	0	25
2025.06.13	12:00:00	42584.0	42624.5	42553.1	42554.6	6429	0	25
2025.06.13	13:00:00	42555.4	42603.4	42360.9	42360.9	25760	0	25
2025.06.13	14:00:00	42361.4	42445.5	42266.9	42433.5	32489	0	25
2025.06.13	15:00:00	42433.9	42627.2	42411.1	42576.9	20791	0	25
2025.06.13	16:00:00	42576.1	42613.3	42458.0	42508.1	14073	0	24
2025.06.13	17:00:00	42507.1	42514.5	42334.9	42373.5	18553	0	25
2025.06.13	18:00:00	42374.4	42404.5	42087.9	42188.9	35970	0	24
2025.06.13	19:00:00	42188.0	42223.5	42100.7	42214.1	30802	0	24
2025.06.13	20:00:00	42214.5	42240.7	42178.3	42214.6	9517	0	23
2025.06.15	22:00:00	41956.9	42203.1	41925.3	42167.8	8169	0	27
2025.06.15	23:00:00	42167.6	42249.2	42147.0	42234.5	5496	0	25
2025.06.16	00:00:00	42234.0	42259.4	42207.1	42254.4	5159	0	25
2025.06.16	01:00:00	42254.4	42267.3	42229.1	42242.9	2458	0	25
2025.06.16	02:00:00	42243.5	42281.4	42228.1	42260.9	1775	0	25
2025.06.16	03:00:00	42260.1	42264.3	42223.0	42229.9	1027	0	25
2025.06.16	04:00:00	42229.0	42239.3	42220.9	42226.9	1063	0	25
2025.06.16	05:00:00	42227.5	42298.3	42227.5	42279.0	1770	0	25
2025.06.16	06:00:00	42278.1	42363.4	42272.9	42351.8	3908	0	25
2025.06.16	07:00:00	42351.0	42445.4	42347.9	42430.5	6133	0	25
2025.06.16	08:00:00	42430.0	42430.0	42347.0	42405.0	5092	0	25
2025.06.16	09:00:00	42403.5	42416.5	42339.0	42358.3	3432	0	25
2025.06.16	10:00:00	42357.9	42413.5	42345.5	42413.5	2818	0	24
2025.06.16	11:00:00	42413.1	42460.3	42368.0	42453.0	3845	0	24
2025.06.16	12:00:00	42453.2	42501.9	42442.1	42472.5	4053	0	25
2025.06.16	13:00:00	42473.4	42669.4	42411.9	42647.3	19782	0	25
2025.06.16	14:00:00	42646.9	42749.3	42645.9	42701.1	18362	0	25
2025.06.16	15:00:00	42700.1	42705.4	42578.0	42596.5	13031	0	25
2025.06.16	16:00:00	42597.4	42650.3	42567.0	42589.0	9034	0	25
2025.06.16	17:00:00	42588.1	42656.5	42539.1	42548.9	10300	0	25
2025.06.16	18:00:00	42549.5	42592.3	42504.1	42546.0	8219	0	24
2025.06.16	19:00:00	42545.1	42561.5	42480.0	42559.5	15194	0	25
2025.06.16	20:00:00	42558.9	42600.0	42554.2	42562.8	3574	0	24
2025.06.16	22:00:00	42582.1	42602.3	42417.9	42453.2	6311	0	25
2025.06.16	23:00:00	42454.1	42497.2	42314.1	42315.4	10295	0	25
2025.06.17	00:00:00	42316.3	42429.4	42307.1	42425.8	9288	0	25
2025.06.17	01:00:00	42426.4	42447.4	42363.1	42408.5	6639	0	25
2025.06.17	02:00:00	42407.9	42461.2	42327.9	42454.0	5337	0	25
2025.06.17	03:00:00	42453.0	42456.4	42380.9	42417.3	3962	0	26
2025.06.17	04:00:00	42418.3	42439.3	42380.1	42398.5	2533	0	25
2025.06.17	05:00:00	42399.3	42418.4	42370.1	42399.4	3185	0	25
2025.06.17	06:00:00	42401.0	42441.4	42351.1	42360.4	4857	0	25
2025.06.17	07:00:00	42359.9	42397.3	42221.9	42273.9	11180	0	25
2025.06.17	08:00:00	42274.4	42356.6	42260.3	42325.4	7536	0	25
2025.06.17	09:00:00	42327.7	42365.4	42259.8	42293.4	5289	0	26
2025.06.17	10:00:00	42292.9	42335.4	42245.2	42308.8	4385	0	26
2025.06.17	11:00:00	42308.0	42381.4	42299.9	42378.0	3949	0	25
2025.06.17	12:00:00	42377.4	42403.5	42307.9	42317.4	6913	0	25
2025.06.17	13:00:00	42315.5	42454.4	42298.2	42448.9	16683	0	25
2025.06.17	14:00:00	42449.5	42539.2	42426.9	42473.4	13988	0	25
2025.06.17	15:00:00	42472.9	42580.4	42437.9	42476.9	11966	0	25
2025.06.17	16:00:00	42477.5	42543.3	42401.9	42421.1	13323	0	25
2025.06.17	17:00:00	42421.5	42458.5	42252.1	42283.5	18215	0	25
2025.06.17	18:00:00	42284.3	42286.5	42165.1	42250.9	19781	0	25
2025.06.17	19:00:00	42251.5	42290.2	42202.0	42244.5	17251	0	25
2025.06.17	20:00:00	42245.3	42274.4	42228.9	42249.9	4996	0	25
2025.06.17	22:00:00	42232.5	42240.0	42118.0	42126.5	4653	0	26
2025.06.17	23:00:00	42125.9	42180.4	42116.1	42150.8	4048	0	25
2025.06.18	00:00:00	42151.4	42271.4	42148.9	42256.0	4993	0	26
2025.06.18	01:00:00	42256.4	42288.3	42246.9	42257.5	2771	0	26
2025.06.18	02:00:00	42258.3	42299.3	42249.1	42266.5	1502	0	25
2025.06.18	03:00:00	42265.9	42273.5	42246.9	42252.0	1273	0	25
2025.06.18	04:00:00	42252.5	42270.3	42229.4	42256.9	1287	0	26
2025.06.18	05:00:00	42256.1	42284.4	42255.1	42271.4	1421	0	26
2025.06.18	06:00:00	42269.5	42353.4	42260.0	42292.5	3266	0	26
2025.06.18	07:00:00	42293.3	42348.2	42288.9	42317.3	4412	0	25
2025.06.18	08:00:00	42318.3	42328.5	42264.9	42309.0	4194	0	25
2025.06.18	09:00:00	42309.5	42362.3	42309.5	42332.5	2345	0	25
2025.06.18	10:00:00	42332.3	42335.3	42200.9	42208.0	4530	0	25
2025.06.18	11:00:00	42208.5	42319.3	42190.5	42289.5	4319	0	25
2025.06.18	12:00:00	42288.9	42304.9	42245.0	42248.5	4675	0	25
2025.06.18	13:00:00	42249.4	42371.4	42209.1	42349.5	16609	0	25
2025.06.18	14:00:00	42350.3	42549.4	42324.1	42516.1	17647	0	25
2025.06.18	15:00:00	42516.5	42528.4	42372.0	42384.5	12780	0	25
2025.06.18	16:00:00	42385.4	42439.5	42333.1	42350.5	11973	0	25
2025.06.18	17:00:00	42350.0	42405.5	42294.0	42373.3	12386	0	25
2025.06.18	18:00:00	42372.8	42473.2	42180.8	42210.0	35385	0	25
2025.06.18	19:00:00	42210.5	42302.3	42138.9	42212.0	40721	0	25
2025.06.18	20:00:00	42211.1	42251.2	42204.2	42215.5	4409	0	25
2025.06.18	22:00:00	42211.1	42217.5	42148.7	42173.7	1693	0	25
2025.06.18	23:00:00	42172.9	42202.9	42163.8	42195.9	1471	0	27
2025.06.19	00:00:00	42195.0	42200.3	42081.9	42140.3	3328	0	26
2025.06.19	01:00:00	42141.3	42142.4	41989.6	42085.9	5665	0	26
2025.06.19	02:00:00	42085.0	42132.1	42069.0	42107.0	1682	0	26
2025.06.19	03:00:00	42107.4	42160.4	42107.0	42155.9	1106	0	26
2025.06.19	04:00:00	42155.0	42173.4	42140.0	42168.4	915	0	26
2025.06.19	05:00:00	42167.9	42169.3	42085.9	42090.8	1431	0	26
2025.06.19	06:00:00	42091.4	42110.3	42053.8	42108.4	4095	0	26
2025.06.19	07:00:00	42107.8	42113.5	41959.8	41976.9	6353	0	26
2025.06.19	08:00:00	41977.4	42085.3	41976.9	42039.5	4598	0	26
2025.06.19	09:00:00	42038.9	42069.4	42028.9	42035.9	2255	0	25
2025.06.19	10:00:00	42035.1	42076.9	42001.9	42059.4	2947	0	25
2025.06.19	11:00:00	42060.2	42068.4	41976.7	42000.4	2748	0	26
2025.06.19	12:00:00	41999.9	42018.9	41905.9	41924.5	3958	0	26
2025.06.19	13:00:00	41923.9	41961.4	41778.9	41836.0	7502	0	26
2025.06.19	14:00:00	41836.5	41897.2	41821.9	41871.3	5520	0	25
2025.06.19	15:00:00	41872.3	41905.3	41788.1	41793.8	6308	0	26
2025.06.19	16:00:00	41795.1	41873.3	41793.9	41811.0	3598	0	26
2025.06.19	22:00:00	41888.6	42094.4	41879.2	42060.4	6386	0	26
2025.06.19	23:00:00	42059.9	42079.3	42034.9	42054.6	2896	0	26
2025.06.20	00:00:00	42053.2	42123.2	42051.9	42081.2	3409	0	26
2025.06.20	01:00:00	42082.2	42097.4	41997.8	42030.4	3521	0	26
2025.06.20	02:00:00	42032.0	42076.4	42020.0	42063.9	1608	0	25
2025.06.20	03:00:00	42064.5	42115.3	42055.1	42098.5	1490	0	26
2025.06.20	04:00:00	42099.3	42122.3	42087.0	42109.3	947	0	25
2025.06.20	05:00:00	42108.9	42132.4	42075.1	42131.3	1847	0	25
2025.06.20	06:00:00	42132.3	42167.4	42081.9	42090.5	3141	0	26
2025.06.20	07:00:00	42088.4	42162.2	42067.1	42147.5	4169	0	25
2025.06.20	08:00:00	42146.9	42215.5	42074.9	42079.9	4320	0	25
2025.06.20	09:00:00	42080.4	42169.2	42076.1	42155.4	3114	0	25
2025.06.20	10:00:00	42154.9	42163.4	42103.4	42143.0	2892	0	25
2025.06.20	11:00:00	42142.4	42315.3	42125.1	42234.5	8346	0	26
2025.06.20	12:00:00	42235.4	42382.4	42232.6	42344.2	7956	0	26
2025.06.20	13:00:00	42345.1	42457.3	42306.9	42329.9	24317	0	25
2025.06.20	14:00:00	42331.2	42382.3	42222.1	42237.5	33739	0	25
2025.06.20	15:00:00	42236.9	42370.5	42177.0	42258.5	22154	0	25
2025.06.20	16:00:00	42258.0	42315.4	42213.0	42284.3	16955	0	24
2025.06.20	17:00:00	42283.9	42328.2	42102.9	42155.9	18408	0	24
2025.06.20	18:00:00	42156.5	42256.4	42130.1	42158.4	13751	0	24
2025.06.20	19:00:00	42159.4	42274.2	42141.1	42212.9	20881	0	25
2025.06.20	20:00:00	42213.5	42300.8	42201.9	42271.0	5555	0	24
2025.06.22	22:00:00	41894.3	42168.2	41857.9	42117.9	8325	0	28
2025.06.22	23:00:00	42117.7	42118.9	42066.8	42101.9	3027	0	26
2025.06.23	00:00:00	42101.0	42107.3	42037.0	42054.9	4116	0	25
2025.06.23	01:00:00	42055.5	42085.4	42037.9	42075.9	2493	0	25
2025.06.23	02:00:00	42076.5	42101.3	42068.1	42088.5	1453	0	25
2025.06.23	03:00:00	42087.9	42108.5	42082.9	42096.6	1047	0	25
2025.06.23	04:00:00	42097.4	42110.3	42084.9	42091.9	835	0	25
2025.06.23	05:00:00	42092.5	42155.5	42090.1	42136.9	2179	0	25
2025.06.23	06:00:00	42135.3	42161.7	42104.1	42128.8	3043	0	25
2025.06.23	07:00:00	42130.2	42268.6	42126.1	42258.5	6508	0	25
2025.06.23	08:00:00	42256.5	42323.4	42235.1	42285.3	4951	0	25
2025.06.23	09:00:00	42285.9	42305.4	42232.5	42268.2	3586	0	25
2025.06.23	10:00:00	42267.2	42304.1	42212.9	42216.5	4824	0	25
2025.06.23	11:00:00	42217.0	42225.5	42092.4	42153.9	5849	0	25
2025.06.23	12:00:00	42154.4	42260.3	42142.9	42256.5	4416	0	25
2025.06.23	13:00:00	42257.3	42367.4	42146.9	42366.8	18533	0	25
2025.06.23	14:00:00	42367.4	42458.5	42271.1	42272.4	18518	0	25
2025.06.23	15:00:00	42273.3	42367.3	42230.7	42249.5	14702	0	25
2025.06.23	16:00:00	42250.3	42271.5	41999.0	42100.9	38162	0	25
2025.06.23	17:00:00	42100.0	42549.5	42077.1	42512.5	31761	0	25
2025.06.23	18:00:00	42513.3	42560.3	42436.9	42511.4	16206	0	25
2025.06.23	19:00:00	42510.9	42645.4	42504.9	42616.4	15896	0	25
2025.06.23	20:00:00	42615.9	42635.2	42598.2	42629.2	3719	0	25
2025.06.23	22:00:00	42612.2	42794.2	42612.2	42761.4	6685	0	26
2025.06.23	23:00:00	42760.8	42824.2	42753.3	42798.9	3565	0	26
2025.06.24	00:00:00	42799.4	42830.1	42757.6	42811.8	4116	0	27
2025.06.24	01:00:00	42812.4	42858.5	42786.0	42854.2	2637	0	26
2025.06.24	02:00:00	42853.8	42854.4	42787.9	42804.9	2328	0	26
2025.06.24	03:00:00	42804.1	42842.4	42800.9	42835.9	1115	0	26
2025.06.24	04:00:00	42835.0	42840.4	42798.0	42831.9	1158	0	26
2025.06.24	05:00:00	42831.0	42926.3	42828.9	42911.5	1954	0	26
2025.06.24	06:00:00	42910.9	43018.2	42910.0	43004.3	4562	0	26
2025.06.24	07:00:00	43003.8	43048.7	42847.5	42939.2	8446	0	27
2025.06.24	08:00:00	42938.4	42946.0	42848.4	42918.4	7316	0	26
2025.06.24	09:00:00	42917.8	42969.2	42905.1	42924.9	2874	0	26
